date,brand,group,plastic,category,location,count
2022-09-16,Top Class,Kwaden Group (imana foods),HDPE/PP,Food Container/Packaging,Quarry Road,3
2022-09-16,parmalat,Lactalis,HDPE/PP,Milk,Quarry Road,0
2022-09-16,Mylan,Viatris,HDPE/PP,Medical Container,Quarry Road,0
2022-09-16,NTSU,Mr Snuff,HDPE/PP,Tobacco,Quarry Road,8
2022-09-16,Oh So Heavenly,wipro,HDPE/PP,Skin/Hair Products,Quarry Road,1
2022-09-16,Yogi Sip,danone,HDPE/PP,Milk,Quarry Road,3
2022-09-16,alpro,danone,HDPE/PP,Milk,Quarry Road,0
2022-09-16,Inkomazi,danone,HDPE/PP,Milk,Quarry Road,2
2022-09-16,NutriDay,danone,HDPE/PP,Milk,Quarry Road,2
2022-09-16,Spring Meadow Dairy Farm,Spring Meadow Dairy Farm,PET,Milk,Quarry Road,0
2022-09-16,NA,Spring Meadow Dairy Farm,HDPE/PP,Milk,Quarry Road,2
2022-09-16,Crystal Valley,Crystal Valley,HDPE/PP,Milk,Quarry Road,4
2022-09-16,MAZ,MAZ,PET,Juices,Quarry Road,3
2022-09-16,Wild Island,Wild Island,PET,Juices,Quarry Road,0
2022-09-16,Save Water,Save Water,PET,Water,Quarry Road,0
2022-09-16,Pot 'o' Gold,Pot 'o' Gold,PET,Food Container/Packaging,Quarry Road,0
2022-09-16,Diamond Perlé,Diamond Perlé,PET,Water,Quarry Road,2
2022-09-16,Cappy,Coca Cola Beverages South Africa,PET,Juices,Quarry Road,1
2022-09-16,Bramley,Bramley,PET,Juices,Quarry Road,3
2022-09-16,Bramley,Bramley,HDPE/PP,Food Container/Packaging,Quarry Road,0
2022-09-16,Still Thirsti,Still Thirsti,PET,Water,Quarry Road,0
2022-09-16,Large Gas Containers,Miscellaneous,HDPE/PP,Container,Quarry Road,0
2022-09-16,Jabulani,Amasi,HDPE/PP,Milk,Quarry Road,3
2022-09-16,Gandour,OTHER,HDPE/PP,Food Container/Packaging,Quarry Road,0
2022-09-16,AVON,OTHER,HDPE/PP,Skin/Hair Products,Quarry Road,0
2022-09-16,Caro Light,OTHER,HDPE/PP,Skin/Hair Products,Quarry Road,3
2022-09-16,Mitchum,OTHER,HDPE/PP,Deodorant,Quarry Road,0
2022-09-16,Garnier,OTHER,HDPE/PP,Skin/Hair Products,Quarry Road,0
2022-09-16,Skin Clinic,OTHER,HDPE/PP,Skin/Hair Products,Quarry Road,0
2022-09-16,Hetero Drugs South Africa,OTHER,HDPE/PP,Medical Container,Quarry Road,0
2022-09-16,Cipla,OTHER,HDPE/PP,Medical Container,Quarry Road,0
2022-09-16,MPACT,OTHER,HDPE/PP,Container,Quarry Road,0
2022-09-16,mondi,OTHER,HDPE/PP,Container,Quarry Road,0
2022-09-16,Dettol,OTHER,PET,Skin/Hair Products,Quarry Road,0
2022-09-16,Nestlé,OTHER,HDPE/PP,Food Container/Packaging,Quarry Road,0
2022-09-16,Johnson's,OTHER,PET,Medical Container,Quarry Road,1
2022-09-16,Sir Fruit,OTHER,PET,Juices,Quarry Road,0
2022-09-16,Lucozade,OTHER,PET,Soda,Quarry Road,2
2022-09-16,Wimpy,OTHER,HDPE/PP,Food Container/Packaging,Quarry Road,1
2022-09-16,Check Value Sun Oil,OTHER,PET,Sunflower Oil,Quarry Road,0
2022-09-16,Check Value Washing,OTHER,PET,Cleaning Product,Quarry Road,0
2022-09-16,Check Value,OTHER,HDPE/PP,Food Container/Packaging,Quarry Road,2
2022-09-16,Twizza,OTHER,PET,Soda,Quarry Road,0
2022-09-16,Spar,OTHER,HDPE/PP,Food Container/Packaging,Quarry Road,2
2022-09-16,We are AQUA,OTHER,PET,Water,Quarry Road,0
2022-09-16,One-Juice,OTHER,PET,Juices,Quarry Road,0
2022-09-16,Indlovu,OTHER,PET,Alcohol,Quarry Road,4
2022-09-16,Safola,OTHER,PET,Sunflower Oil,Quarry Road,4
2022-09-16,Clicks,OTHER,PET,Skin/Hair Products,Quarry Road,0
2022-09-16,Sunola,OTHER,PET,Sunflower Oil,Quarry Road,2
2022-09-16,Rider's Vodka,OTHER,PET,Alcohol,Quarry Road,4
2022-09-16,Volutrip,OTHER,HDPE/PP,Medical Container,Quarry Road,4
2022-09-16,Swiss Yoghurt,OTHER,HDPE/PP,Food Container/Packaging,Quarry Road,26
2022-09-16,Lancewood,OTHER,HDPE/PP,Food Container/Packaging,Quarry Road,0
2022-09-16,Pick n Pay,OTHER,HDPE/PP,Food Container/Packaging,Quarry Road,0
2022-09-16,Dairymaid,OTHER,HDPE/PP,Milk,Quarry Road,0
2022-09-16,Castrol,OTHER,HDPE/PP,Container,Quarry Road,0
2022-09-16,Rainbow,OTHER,HDPE/PP,Container,Quarry Road,0
2022-09-16,Plascon,OTHER,HDPE/PP,Bucket,Quarry Road,0
2022-09-16,Revlon,OTHER,HDPE/PP,Skin/Hair Products,Quarry Road,0
2022-09-16,shell,OTHER,HDPE/PP,Container,Quarry Road,0
2022-09-16,Natural flow,OTHER,HDPE/PP,Food Container/Packaging,Quarry Road,0
2022-09-16,Safripol,OTHER,PET,Container,Quarry Road,0
2022-09-16,Fusion,OTHER,PET,Soda,Quarry Road,1.5
2022-09-16,Refreshhh,OTHER,PET,Soda,Quarry Road,1.5
2022-09-16,Ideal,OTHER,PET,Food Container/Packaging,Quarry Road,1.5
2022-09-16,H2O amangi,OTHER,PET,Water,Quarry Road,1.5
2022-09-16,Brookes,OTHER,PET,Juices,Quarry Road,1.5
2022-09-16,Mr. Sheen,OTHER,PET,Cleaning Product,Quarry Road,1.5
2022-09-16,Natural Spring Water,OTHER,PET,Water,Quarry Road,1.5
2022-09-16,Savlon,OTHER,PET,Skin/Hair Products,Quarry Road,1.5
2022-09-16,Simple Truth,OTHER,PET,Food Container/Packaging,Quarry Road,1.5
2022-09-16,food lover's,OTHER,PET,Food Container/Packaging,Quarry Road,1.5
2022-09-16,"Still water, it's not made in China",OTHER,PET,Water,Quarry Road,1.5
2022-09-16,just,OTHER,PET,Juices,Quarry Road,1.5
2022-09-16,Nature's Buzz,OTHER,PET,Food Container/Packaging,Quarry Road,1.5
2022-09-16,Prisna Aqua,OTHER,PET,Water,Quarry Road,1.5
2022-09-16,Liqui Fruit,OTHER,PET,Juices,Quarry Road,1.5
2022-09-16,Amina's,OTHER,PET,Food Container/Packaging,Quarry Road,1.5
2022-09-16,Pure Refresh,OTHER,PET,Water,Quarry Road,1.5
2022-09-16,Appletiser,OTHER,PET,Juices,Quarry Road,1.5
2022-09-16,Robertsons,OTHER,PET,Food Container/Packaging,Quarry Road,1.5
2022-09-16,Hercules,OTHER,PET,Skin/Hair Products,Quarry Road,1.5
2022-09-16,Ubuhle,OTHER,PET,Skin/Hair Products,Quarry Road,1.5
2022-09-16,Qina Siwasho Senali,OTHER,PET,Food Container/Packaging,Quarry Road,1.5
2022-09-16,Inyongo,OTHER,PET,Skin/Hair Products,Quarry Road,1.5
2022-09-16,aquanow,OTHER,PET,Water,Quarry Road,1.5
2022-09-16,Tim Jan,OTHER,PET,Soda,Quarry Road,1.5
2022-09-16,Dettol,OTHER,PET,Cleaning Product,Quarry Road,1.5
2022-09-16,Good Stuff,OTHER,PET,Skin/Hair Products,Quarry Road,1.5
2022-09-16,Quality,OTHER,PET,Food Container/Packaging,Quarry Road,1.5
2022-09-16,Listerine,OTHER,PET,Skin/Hair Products,Quarry Road,1.5
2022-09-16,Sunstar,OTHER,PET,Sunflower Oil,Quarry Road,1.5
2022-09-16,Sunglo,OTHER,PET,Container,Quarry Road,1.5
2022-09-16,Newden Powa,OTHER,PET,Cleaning Product,Quarry Road,1.5
2022-09-16,telepoint,OTHER,PET,Cleaning Product,Quarry Road,1.5
2022-09-16,Inecto,OTHER,PET,Skin/Hair Products,Quarry Road,1.5
2022-09-16,GLLD,OTHER,HDPE/PP,Unidentifiable,Quarry Road,1.5
2022-09-16,Lancewood,OTHER,HDPE/PP,Food Container/Packaging,Quarry Road,1.5
2022-09-16,Splush Supreme,OTHER,HDPE/PP,Cleaning Product,Quarry Road,1.5
2022-09-16,Famous Brands,OTHER,HDPE/PP,Food Container/Packaging,Quarry Road,1.5
2022-09-16,Toyota,OTHER,HDPE/PP,Container,Quarry Road,1.5
2022-09-16,Ultra Lube,OTHER,HDPE/PP,Container,Quarry Road,1.5
2022-09-16,Engen,OTHER,HDPE/PP,Container,Quarry Road,1.5
2022-09-16,Personal Touch,OTHER,HDPE/PP,Cleaning Product,Quarry Road,1.5
2022-09-16,Barrs Pharmaceutical inc.,OTHER,HDPE/PP,Medical Container,Quarry Road,1.5
2022-09-16,Klenz,OTHER,HDPE/PP,Medical Container,Quarry Road,1.5
2022-09-16,Dairibord,OTHER,HDPE/PP,Milk,Quarry Road,1.5
2022-09-16,Big Reg,OTHER,HDPE/PP,Unidentifiable,Quarry Road,1.5
2022-09-16,Extra Clair,OTHER,HDPE/PP,Skin/Hair Products,Quarry Road,1.5
2022-09-16,Aspen,OTHER,HDPE/PP,Medical Container,Quarry Road,1.5
2022-09-16,Protect,OTHER,HDPE/PP,Unidentifiable,Quarry Road,1.5
2022-09-16,Dairymaid,OTHER,HDPE/PP,Milk,Quarry Road,1.5
2022-09-16,OMO,OTHER,HDPE/PP,Cleaning Product,Quarry Road,1.5
2022-09-16,Sukuma,OTHER,HDPE/PP,Food Container/Packaging,Quarry Road,1.5
2022-09-16,Comfort,OTHER,HDPE/PP,Cleaning Product,Quarry Road,1.5
2022-09-16,Just for baby,OTHER,HDPE/PP,Skin/Hair Products,Quarry Road,1.5
2022-09-16,Mama's,OTHER,HDPE/PP,Skin/Hair Products,Quarry Road,1.5
2022-09-16,White Gold,OTHER,HDPE/PP,Skin/Hair Products,Quarry Road,1.5
2022-09-16,fresh mark,OTHER,HDPE/PP,Food Container/Packaging,Quarry Road,1.5
2022-09-16,Marola Collections,OTHER,HDPE/PP,Alcohol,Quarry Road,1.5
2022-09-16,Perfect White,OTHER,HDPE/PP,Skin/Hair Products,Quarry Road,1.5
2022-09-16,Mercedes Benz,OTHER,HDPE/PP,Container,Quarry Road,1.5
2022-09-16,Tal: The professional choice,OTHER,HDPE/PP,Container,Quarry Road,1.5
2022-09-16,ever bond,OTHER,HDPE/PP,Unidentifiable,Quarry Road,1.5
2022-09-16,gill,OTHER,HDPE/PP,Skin/Hair Products,Quarry Road,1.5
2022-09-16,Reitzer,OTHER,HDPE/PP,Skin/Hair Products,Quarry Road,1.5
2022-09-16,epimax,OTHER,HDPE/PP,Skin/Hair Products,Quarry Road,1.5
2022-09-16,nutritionals nature science,OTHER,HDPE/PP,Medical Container,Quarry Road,1.5
2022-09-16,Brut,OTHER,HDPE/PP,Deodorant,Quarry Road,1.5
2022-09-16,sanofi avertis south africa,OTHER,HDPE/PP,Medical Container,Quarry Road,1.5
2022-09-16,Tin roof,OTHER,HDPE/PP,Food Container/Packaging,Quarry Road,1.5
2022-09-16,nutri rich,OTHER,HDPE/PP,Food Container/Packaging,Quarry Road,1.5
2022-09-16,imana,OTHER,HDPE/PP,Food Container/Packaging,Quarry Road,1.5
2022-09-16,medal,OTHER,HDPE/PP,Unidentifiable,Quarry Road,1.5
2022-09-16,denmar,OTHER,HDPE/PP,Medical Container,Quarry Road,1.5
2022-09-16,eveready,OTHER,HDPE/PP,Unidentifiable,Quarry Road,1.5
2022-09-16,sanex,OTHER,HDPE/PP,Skin/Hair Products,Quarry Road,1.5
2022-09-16,Restore,OTHER,HDPE/PP,Food Container/Packaging,Quarry Road,1.5
2022-09-16,abbvie,OTHER,HDPE/PP,Medical Container,Quarry Road,1.5
2022-09-16,Bodicare,OTHER,HDPE/PP,Food Container/Packaging,Quarry Road,1.5
2022-09-16,phytomed,OTHER,HDPE/PP,Medical Container,Quarry Road,1.5
2022-09-16,blossom,OTHER,HDPE/PP,Food Container/Packaging,Quarry Road,1.5
2022-09-16,cerebos,OTHER,HDPE/PP,Food Container/Packaging,Quarry Road,1.5
2022-09-16,chip n dip,OTHER,HDPE/PP,Food Container/Packaging,Quarry Road,1.5
2022-09-16,lux,OTHER,HDPE/PP,Skin/Hair Products,Quarry Road,1.5
2022-09-16,epiderm,OTHER,HDPE/PP,Skin/Hair Products,Quarry Road,1.5
2022-09-16,divine bodies,OTHER,HDPE/PP,Skin/Hair Products,Quarry Road,1.5
2022-09-16,axe,OTHER,HDPE/PP,Deodorant,Quarry Road,1.5
2022-09-16,Rainbow,OTHER,HDPE/PP,Food Container/Packaging,Quarry Road,1.5
2022-09-16,fresobin,OTHER,HDPE/PP,Milk,Quarry Road,1.5
2022-09-16,dex natural,OTHER,HDPE/PP,Skin/Hair Products,Quarry Road,1.5
2022-09-16,TCB,OTHER,HDPE/PP,Skin/Hair Products,Quarry Road,1.5
2022-09-16,pro cosmic,OTHER,HDPE/PP,Unidentifiable,Quarry Road,1.5
2022-09-16,pulvex,OTHER,HDPE/PP,Medical Container,Quarry Road,1.5
2022-09-16,safe fresh perfume,OTHER,HDPE/PP,Skin/Hair Products,Quarry Road,1.5
2022-09-16,Hetero Drugs South Africa,OTHER,HDPE/PP,Medical Container,Quarry Road,1.5
2022-09-16,Aurobindo,OTHER,HDPE/PP,Medical Container,Quarry Road,1.5
2022-09-16,omni gold,OTHER,HDPE/PP,Skin/Hair Products,Quarry Road,1.5
2022-09-16,vick's,OTHER,HDPE/PP,Medical Container,Quarry Road,1.5
2022-09-28,Coca Cola Beverages South Africa,Coca Cola Beverages South Africa,PET,Soda,Johanna Road,285
2022-09-28,Twist,Coca Cola Beverages South Africa,PET,Soda,Johanna Road,59
2022-09-28,Stoney,Coca Cola Beverages South Africa,PET,Soda,Johanna Road,27
2022-09-28,Sprite,Coca Cola Beverages South Africa,PET,Soda,Johanna Road,24
2022-09-28,Powerade,Coca Cola Beverages South Africa,PET,Soda,Johanna Road,29
2022-09-28,Fanta,Coca Cola Beverages South Africa,PET,Soda,Johanna Road,34
2022-09-28,bonaqua,Coca Cola Beverages South Africa,PET,Water,Johanna Road,4
2022-09-28,Spar-Letta,Coca Cola Beverages South Africa,PET,Water,Johanna Road,33
2022-09-28,Valpré Spring Water,Coca Cola Beverages South Africa,PET,Water,Johanna Road,21
2022-09-28,Schweppes,Coca Cola Beverages South Africa,PET,Soda,Johanna Road,19
2022-09-28,Cooee,Bevco - The Beverage Company,PET,Soda,Johanna Road,103
2022-09-28,Pepsi,Bevco - The Beverage Company,PET,Soda,Johanna Road,2
2022-09-28,aQuellé,Ekhamanzi Springs,PET,Water,Johanna Road,43
2022-09-28,Sunfoil,Willowton Group,PET,Sunflower Oil,Johanna Road,4
2022-09-28,Sunshine D,Willowton Group,PET,Food Container/Packaging,Johanna Road,0
2022-09-28,d'Lite,Willowton Group,PET,Sunflower Oil,Johanna Road,0
2022-09-28,d'Lite,Willowton Group,HDPE/PP,Food Container/Packaging,Johanna Road,0
2022-09-28,Smirnoff,Smirnoff,PET,Alcohol,Johanna Road,0
2022-09-28,NOLA,RCL Foods,PET,Food Container/Packaging,Johanna Road,1
2022-09-28,NOLA,RCL Foods,HDPE/PP,Food Container/Packaging,Johanna Road,0
2022-09-28,YUM YUM,RCL Foods,PET,Food Container/Packaging,Johanna Road,0
2022-09-28,YUM YUM,RCL Foods,HDPE/PP,Food Container/Packaging,Johanna Road,0
2022-09-28,Number 1,RCL Foods,HDPE/PP,Food Container/Packaging,Johanna Road,1
2022-09-28,PIEMAN'S,RCL Foods,PET,Food Container/Packaging,Johanna Road,0
2022-09-28,Checker's House Brand,Checker's,PET,Sunflower Oil,Johanna Road,0
2022-09-28,Checker's House Brand,Checker's,HDPE/PP,Food Container/Packaging,Johanna Road,1
2022-09-28,Gentle Magic,Gentle Magic,PET,Skin/Hair Products,Johanna Road,0
2022-09-28,Woolworths Food,Woolworths,PET,Juices,Johanna Road,3
2022-09-28,Woolworths Food,Woolworths,HDPE/PP,Food Container/Packaging,Johanna Road,0
2022-09-28,UnID Water,unidentifiable,PET,Water,Johanna Road,34
2022-09-28,UnID Oils,unidentifiable,PET,Sunflower Oil,Johanna Road,32
2022-09-28,PET,unidentifiable,PET,Container,Johanna Road,48
2022-09-28,UnID Medical,unidentifiable,HDPE/PP,Medical Container,Johanna Road,1
2022-09-28,DEO,DEO,HDPE/PP,Deodorant,Johanna Road,1
2022-09-28,Containers,Containers,HDPE/PP,Container,Johanna Road,0
2022-09-28,Buckets,Buckets,HDPE/PP,Bucket,Johanna Road,0
2022-09-28,OTHER,OTHER,HDPE/PP,Unidentifiable,Johanna Road,40
2022-09-28,Clover,Clover Industries LTD,PET,Juices,Johanna Road,4
2022-09-28,Clover,Clover Industries LTD,HDPE/PP,Milk,Johanna Road,31
2022-09-28,Tropika,Clover Industries LTD,PET,Juices,Johanna Road,7
2022-09-28,Tropika,Clover Industries LTD,HDPE/PP,Juices,Johanna Road,4
2022-09-28,Super M,Clover Industries LTD,HDPE,Milk,Johanna Road,0
2022-09-28,Quali,Clover Industries LTD,PET,Juices,Johanna Road,0
2022-09-28,Quali,Clover Industries LTD,HDPE/PP,Juices,Johanna Road,0
2022-09-28,Aquartz,Clover Industries LTD,PET,Water,Johanna Road,0
2022-09-28,Sip Up,Clover Industries LTD,HDPE,Milk,Johanna Road,0
2022-09-28,Go Nuts,Clover Industries LTD,HDPE,Food Container/Packaging,Johanna Road,0
2022-09-28,Daly's,Pioneer Foods,PET,Juices,Johanna Road,3
2022-09-28,Ceres,Pioneer Foods,NA,Juices,Johanna Road,0
2022-09-28,OROS,Tiger Brands,PET,Juices,Johanna Road,0
2022-09-28,Dolly Varden,Tiger Brands,PET,Skin/Hair Products,Johanna Road,0
2022-09-28,Dolly Varden,Tiger Brands,HDPE/PP,Skin/Hair Products,Johanna Road,0
2022-09-28,Hall's,Tiger Brands,PET,Juices,Johanna Road,1
2022-09-28,Energade,Tiger Brands,PET,Soda,Johanna Road,14
2022-09-28,Ingram's (The Skin Doctor),Tiger Brands,HDPE/PP,Skin/Hair Products,Johanna Road,0
2022-09-28,IJUBA,United National Breweries PTY LTD,HDPE/PP,Alcohol,Johanna Road,755
2022-09-28,Knorr,Unilever,HDPE/PP,Food Container/Packaging,Johanna Road,0
2022-09-28,dawn,Unilever,HDPE/PP,Deodorant,Johanna Road,1
2022-09-28,Domestos,Unilever,HDPE/PP,Cleaning Product,Johanna Road,0
2022-09-28,Dove,Unilever,HDPE/PP,Deodorant,Johanna Road,0
2022-09-28,Handy Andy,Unilever,HDPE/PP,Cleaning Product,Johanna Road,0
2022-09-28,Ola,Unilever,HDPE/PP,Food Container/Packaging,Johanna Road,0
2022-09-28,Shield,Unilever,HDPE/PP,Deodorant,Johanna Road,0
2022-09-28,Vaseline,Unilever,HDPE/PP,Skin/Hair Products,Johanna Road,0
2022-09-28,Brut,Unilever,HDPE/PP,Deodorant,Johanna Road,0
2022-09-28,OMO,Unilever,HDPE/PP,Cleaning Product,Johanna Road,0
2022-09-28,Comfort,Unilever,HDPE/PP,Cleaning Product,Johanna Road,0
2022-09-28,Sunlight,Unilever,PET,Cleaning Product,Johanna Road,5
2022-09-28,Orange Grove,Orange Grove,PET,Juices,Johanna Road,0
2022-09-28,Orange Grove,Orange Grove,HDPE/PP,Milk,Johanna Road,9
2022-09-28,Flora,Siqolo Foods,HDPE/PP,Food Container/Packaging,Johanna Road,0
2022-09-28,Rama,Siqolo Foods,HDPE/PP,Food Container/Packaging,Johanna Road,0
2022-09-28,Stork,Siqolo Foods,HDPE/PP,Food Container/Packaging,Johanna Road,0
2022-09-28,Rondo,Siqolo Foods,HDPE/PP,Food Container/Packaging,Johanna Road,3
2022-09-28,Clere,Amka Products,HDPE/PP,Skin/Hair Products,Johanna Road,1
2022-09-28,Easy Waves,Amka Products,HDPE/PP,Skin/Hair Products,Johanna Road,1
2022-09-28,Playboy/Playgirl,Amka Products,HDPE/PP,Deodorant,Johanna Road,0
2022-09-28,Shower to Shower,Amka Products,HDPE/PP,Skin/Hair Products,Johanna Road,2
2022-09-28,Sta-Sof-Fro,Amka Products,HDPE/PP,Skin/Hair Products,Johanna Road,0
2022-09-28,Stylin',Amka Products,HDPE/PP,Skin/Hair Products,Johanna Road,0
2022-09-28,NIVEA,Beiersdorf,HDPE/PP,Skin/Hair Products,Johanna Road,3
2022-09-28,Top Class,Kwaden Group (imana foods),HDPE/PP,Food Container/Packaging,Johanna Road,3
2022-09-28,parmalat,Lactalis,HDPE/PP,Milk,Johanna Road,1
2022-09-28,Mylan,Viatris,HDPE/PP,Medical Container,Johanna Road,0
2022-09-28,NTSU,Mr Snuff,HDPE/PP,Tobacco,Johanna Road,0
2022-09-28,Oh So Heavenly,wipro,HDPE/PP,Skin/Hair Products,Johanna Road,0
2022-09-28,Yogi Sip,danone,HDPE/PP,Milk,Johanna Road,2
2022-09-28,alpro,danone,HDPE/PP,Milk,Johanna Road,0
2022-09-28,Inkomazi,danone,HDPE/PP,Milk,Johanna Road,2
2022-09-28,NutriDay,danone,HDPE/PP,Milk,Johanna Road,0
2022-09-28,Spring Meadow Dairy Farm,Spring Meadow Dairy Farm,PET,Milk,Johanna Road,0
2022-09-28,NA,Spring Meadow Dairy Farm,HDPE/PP,Milk,Johanna Road,21
2022-09-28,Crystal Valley,Crystal Valley,HDPE/PP,Milk,Johanna Road,6
2022-09-28,MAZ,MAZ,PET,Juices,Johanna Road,0
2022-09-28,Wild Island,Wild Island,PET,Juices,Johanna Road,1
2022-09-28,Save Water,Save Water,PET,Water,Johanna Road,0
2022-09-28,Pot 'o' Gold,Pot 'o' Gold,PET,Food Container/Packaging,Johanna Road,0
2022-09-28,Diamond Perlé,Diamond Perlé,PET,Water,Johanna Road,2
2022-09-28,Cappy,Coca Cola Beverages South Africa,PET,Juices,Johanna Road,3
2022-09-28,Bramley,Bramley,PET,Juices,Johanna Road,0
2022-09-28,Bramley,Bramley,HDPE/PP,Food Container/Packaging,Johanna Road,0
2022-09-28,Still Thirsti,Still Thirsti,PET,Water,Johanna Road,2
2022-09-28,Large Gas Containers,Miscellaneous,HDPE/PP,Container,Johanna Road,0
2022-09-28,Jabulani,Amasi,HDPE/PP,Milk,Johanna Road,27
2022-09-28,Gandour,OTHER,HDPE/PP,Food Container/Packaging,Johanna Road,0
2022-09-28,AVON,OTHER,HDPE/PP,Skin/Hair Products,Johanna Road,0
2022-09-28,Caro Light,OTHER,HDPE/PP,Skin/Hair Products,Johanna Road,1
2022-09-28,Mitchum,OTHER,HDPE/PP,Deodorant,Johanna Road,0
2022-09-28,Garnier,OTHER,HDPE/PP,Skin/Hair Products,Johanna Road,0
2022-09-28,Skin Clinic,OTHER,HDPE/PP,Skin/Hair Products,Johanna Road,0
2022-09-28,Hetero Drugs South Africa,OTHER,HDPE/PP,Medical Container,Johanna Road,0
2022-09-28,Cipla,OTHER,HDPE/PP,Medical Container,Johanna Road,0
2022-09-28,MPACT,OTHER,HDPE/PP,Container,Johanna Road,0
2022-09-28,mondi,OTHER,HDPE/PP,Container,Johanna Road,0
2022-09-28,Dettol,OTHER,PET,Skin/Hair Products,Johanna Road,0
2022-09-28,Nestlé,OTHER,HDPE/PP,Food Container/Packaging,Johanna Road,0
2022-09-28,Johnson's,OTHER,PET,Medical Container,Johanna Road,0
2022-09-28,Sir Fruit,OTHER,PET,Juices,Johanna Road,0
2022-09-28,Lucozade,OTHER,PET,Soda,Johanna Road,5
2022-09-28,Wimpy,OTHER,HDPE/PP,Food Container/Packaging,Johanna Road,2
2022-09-28,Check Value Sun Oil,OTHER,PET,Sunflower Oil,Johanna Road,0
2022-09-28,Check Value Washing,OTHER,PET,Cleaning Product,Johanna Road,0
2022-09-28,Check Value,OTHER,HDPE/PP,Food Container/Packaging,Johanna Road,0
2022-09-28,Twizza,OTHER,PET,Soda,Johanna Road,3
2022-09-28,Spar,OTHER,HDPE/PP,Food Container/Packaging,Johanna Road,0
2022-09-28,We are AQUA,OTHER,PET,Water,Johanna Road,0
2022-09-28,One-Juice,OTHER,PET,Juices,Johanna Road,0
2022-09-28,Indlovu,OTHER,PET,Alcohol,Johanna Road,0
2022-09-28,Safola,OTHER,PET,Sunflower Oil,Johanna Road,0
2022-09-28,Clicks,OTHER,PET,Skin/Hair Products,Johanna Road,2
2022-09-28,Sunola,OTHER,PET,Sunflower Oil,Johanna Road,0
2022-09-28,Rider's Vodka,OTHER,PET,Alcohol,Johanna Road,0
2022-09-28,Volutrip,OTHER,HDPE/PP,Medical Container,Johanna Road,0
2022-09-28,Swiss Yoghurt,OTHER,HDPE/PP,Food Container/Packaging,Johanna Road,0
2022-09-28,Lancewood,OTHER,HDPE/PP,Food Container/Packaging,Johanna Road,0
2022-09-28,Pick n Pay,OTHER,HDPE/PP,Food Container/Packaging,Johanna Road,0
2022-09-28,Dairymaid,OTHER,HDPE/PP,Milk,Johanna Road,0
2022-09-28,Castrol,OTHER,HDPE/PP,Container,Johanna Road,0
2022-09-28,Rainbow,OTHER,HDPE/PP,Container,Johanna Road,0
2022-09-28,Plascon,OTHER,HDPE/PP,Bucket,Johanna Road,0
2022-09-28,Revlon,OTHER,HDPE/PP,Skin/Hair Products,Johanna Road,0
2022-09-28,shell,OTHER,HDPE/PP,Container,Johanna Road,0
2022-09-28,Natural flow,OTHER,HDPE/PP,Food Container/Packaging,Johanna Road,0
2022-09-28,Safripol,OTHER,PET,Container,Johanna Road,1.5
2022-09-28,Aleo,OTHER,PET,Juices,Johanna Road,1.5
2022-09-28,Glaceau,OTHER,PET,Soda,Johanna Road,1.5
2022-09-28,Refreshhh,OTHER,PET,Soda,Johanna Road,1.5
2022-09-28,purena,OTHER,PET,Food Container/Packaging,Johanna Road,1.5
2022-09-28,purle power,OTHER,PET,Cleaning Product,Johanna Road,1.5
2022-09-28,7 up,OTHER,PET,Soda,Johanna Road,1.5
2022-09-28,sabila,OTHER,PET,Skin/Hair Products,Johanna Road,1.5
2022-09-28,iceboletu,OTHER,PET,Medical Container,Johanna Road,1.5
2022-09-28,fruletta,OTHER,PET,Juices,Johanna Road,1.5
2022-09-28,jwayelani,OTHER,PET,Food Container/Packaging,Johanna Road,1.5
2022-09-28,Mama's,OTHER,PET,Food Container/Packaging,Johanna Road,1.5
2022-09-28,rascals,OTHER,PET,Food Container/Packaging,Johanna Road,1.5
2022-09-28,Purified Water,OTHER,PET,Water,Johanna Road,1.5
2022-09-28,venga,OTHER,HDPE/PP,Food Container/Packaging,Johanna Road,1.5
2022-09-28,Revlon,OTHER,HDPE/PP,Skin/Hair Products,Johanna Road,1.5
2022-09-28,mr sheen,OTHER,HDPE/PP,Cleaning Product,Johanna Road,1.5
2022-09-28,Klenz,OTHER,HDPE/PP,Medical Container,Johanna Road,1.5
2022-09-28,dumakude,OTHER,HDPE/PP,Unidentifiable,Johanna Road,1.5
2022-09-28,Castrol,OTHER,HDPE/PP,Container,Johanna Road,1.5
2022-09-28,umshanelo product impilo,OTHER,HDPE/PP,Unidentifiable,Johanna Road,1.5
2022-09-28,goldi,OTHER,HDPE/PP,Food Container/Packaging,Johanna Road,1.5
2022-09-28,petronas,OTHER,HDPE/PP,Container,Johanna Road,1.5
2022-09-28,dermabac,OTHER,HDPE/PP,Medical Container,Johanna Road,1.5
2022-09-28,Ultra Lube,OTHER,HDPE/PP,Container,Johanna Road,1.5
2022-09-28,evox,OTHER,HDPE/PP,Food Container/Packaging,Johanna Road,1.5
2022-09-28,black velvet,OTHER,HDPE/PP,Skin/Hair Products,Johanna Road,1.5
2022-09-28,initial,OTHER,HDPE/PP,Skin/Hair Products,Johanna Road,1.5
2022-09-28,Ritebrand,OTHER,HDPE/PP,Food Container/Packaging,Johanna Road,1.5
2022-09-28,Dairy Moo,OTHER,HDPE/PP,Milk,Johanna Road,1.5
2022-09-28,Lenthéric,OTHER,HDPE/PP,Deodorant,Johanna Road,1.5
